"id","weibo_id","weibo_cont","weibo_img","weibo_video","repost_num","comment_num","praise_num","uid","is_origin","device","weibo_url","create_time","comment_crawled","repost_crawled"
"1","4181170234743675","#L7快讯# 洛杉矶知名定制鞋店 The Shoe Surgeon 打造 Air Jordan 1 系列中的“Shattered Python”配色，鞋身依旧采用原色调白橙蛇皮材质来打造鞋身，定价为 3500 美元，你准备好入手了吗？更多详情：网页链接 ​","https://wx3.sinaimg.cn/thumbnail/726e06e1ly1fm4hvldx25j20m80etjte.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","2","1919813345","1","iPhone客户端","//weibo.com/1919813345/Fy3BJjU2T?refer_flag=1001030103_","2017-12-04 09:48","0","0"
"2","4181168968596327","今年的概念AI，python成了网红，快翻牌子。 网页链接 ​",,,"0","0","0","3181729955","1","iOS","//weibo.com/3181729955/Fy3zGA4ir?refer_flag=1001030103_","2017-12-04 09:43","0","0"
"3","4181159233315332","#开发好帮手#【命令行还可以这么玩？！】笔者曾好奇过命令行里那些花里胡哨的进度条是如何实现的？好奇过Spring Boot为什么能够打印五颜六色的日志？好奇过Python或者PHP等脚本语言的交互式命令行是如何实现的？好奇过Vim或者Emacs等在Terminal中的编辑器是怎么实现的？本文分答。网页链接 ​",,,"0","0","1","2652479851","1","搜狗高速浏览器","//weibo.com/2652479851/Fy3jZdUt6?refer_flag=1001030103_","2017-12-04 09:05","0","0"
"4","4181157074004829","【(Docker)更快(19% faster)、更小(75% smaller)的Python编译版(3.6.3)】“Optimized Python” by Frank Wiles 网页链接 ​","https://wx2.sinaimg.cn/thumbnail/5396ee05ly1fm4gd2kd25j21gu0li78z.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"11","1","6","1402400261","1","Mac客户端","//weibo.com/1402400261/Fy3gvgNQ1?refer_flag=1001030103_","2017-12-04 08:56","0","0"
"5","4181152358794909","昨天拿python写了下并行运算，发现完全跑不了。自己还是需要学习 |日本·东京 ​",,,"0","0","0","5746249343","1","iPhone客户端","//weibo.com/5746249343/Fy38TATXn?refer_flag=1001030103_","2017-12-04 08:37","0","0"
"6","4181152166277435","好。turns out bokehJS跟notebook性向不合。被搞死了。我电脑过了这个学期一定重新装我日。两个版本python和anaconda简直玩坏了所有的path  ​",,,"0","0","0","1783953132","1",,"//weibo.com/1783953132/Fy38Aql2X?refer_flag=1001030103_","2017-12-04 08:37","0","0"
"7","4181149763402894","The Shoe Surgeon 打造 Virgil Abloh 客製版 Air Jordan 1「Shattered Python」 ​","https://ww3.sinaimg.cn/square/7d94bd2dgy1fm4fj1wuxpj20m80ettaw.jpg;https://ww4.sinaimg.cn/square/7d94bd2dgy1fm4fiqximvj20m80etgqd.jpg",,"0","0","0","2106899757","1","NP's iPhone客户端","//weibo.com/2106899757/Fy34Iehfo?refer_flag=1001030103_","2017-12-04 08:27","0","0"
"8","4181140417730955","利用Python读取外部数据文件_炼数成金Sas spss都可以读取网页链接 ​",,,"0","0","0","1079609237","1","iPhone客户端","//weibo.com/1079609237/Fy2PDwraP?refer_flag=1001030103_","2017-12-04 07:50","0","0"
"9","4181129873522244","『莫烦Python的个人空间-哔哩哔哩移动版』网页链接 ​",,,"0","0","0","1929584813","1","Android客户端","//weibo.com/1929584813/Fy2yDeMio?refer_flag=1001030103_","2017-12-04 07:08","0","0"
"10","4181124219469141","『Python基础快速入门实战教程 - 阿里云大学 - 官方网站，云生态下的创新人才工场』网页链接 ​",,,"0","0","0","5429591844","1","iPhone客户端","//weibo.com/5429591844/Fy2pvDJm5?refer_flag=1001030103_","2017-12-04 06:45","0","0"
"11","4181119299111015","公开征个女票，要求：①女的②活的③具有5年以上编程开发经验，精通并熟练使用OpenCV/Python/OpenGL/GLSL/Cpp。熟悉GPU编程。深刻理解图像分割识别、特征分析，并精通3D点云重建和网格降噪、陪准等计算机视觉相关开发。保证短期内把我也教会并熟练掌握。有机器学习/深度学习开发背景者优先。请有缘人士私信我个人资料简历及Github账号详谈。",,,"0","2","0","1689996884","1","iPhone","//weibo.com/1689996884/Fy2hzCebR?refer_flag=1001030103_","2017-12-04 06:26","0","0"
"12","4181113762999890","捣鼓了很久，B站上的教程被博主整成了合集形式，而且莫烦python网页端也兼容合集形式的播放了。发现很多视频下架的朋友不用担心，马上去找找合集吧。B站 网页链接 ​","https://wx1.sinaimg.cn/thumbnail/006umQ9hgy1fm4bdnnjqxj30qo1beaq9.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"8","2","39","5945530751","1","华为P9手机摄影再突破","//weibo.com/5945530751/Fy28EcApk?refer_flag=1001030103_","2017-12-04 06:04","0","0"
"13","4181109149182256","写python能有效缓解画图疲劳..... ​",,,"0","0","1","1579324083","1","iPhone","//weibo.com/1579324083/Fy21cCwIU?refer_flag=1001030103_","2017-12-04 05:46","0","0"
"14","4181093227808752","今天刚知道python有个module叫this... ​",,,"0","4","2","1685817311","1","微博 weibo.com","//weibo.com/1685817311/Fy1BwwLpC?refer_flag=1001030103_","2017-12-04 04:42","0","0"
"15","4181074118857654","empirical总算有点进展，对数据也总算有点感觉了……新一年的祈愿，学好python，我真的不想再像傻叉一样粘数据了……都21世纪了…… ​",,,"0","0","0","1856171472","1","iPhone 6s","//weibo.com/1856171472/Fy16HBaho?refer_flag=1001030103_","2017-12-04 03:26","0","0"
"16","4181072822372219","地球物理的学生真是不容易，数据总是成千上万，动不动就要来个网格搜索确定参数～要想处理数据快，就得使用各种代码～虽然网上开源代码很多，但是要放在自己电脑上用，总是还需要小小的调试～有的用C ，有的用Fortran 还有用Python  的～虽然我感觉各种语言的大体差不多，但是格式命令什么的差别好大，感觉脑袋都大了…再加上一个matlab …各种语言来回调换，真是头发都秃了…真心佩服那些写程序的程序员，这得需要死多少脑细胞才能写出一个能用的程序？我觉得他们工资高是应该的",,,"0","0","0","1436798107","1","Weibo.intl","//weibo.com/1436798107/Fy14C9X7B?refer_flag=1001030103_","2017-12-04 03:21","0","0"
"17","4181071811835926","ppt不想做了翻了下去年8月回所到现在做过的组会汇报，参与过的小横向以及写过的材料，尝试过的因为种种原因没有做下去现在回头看其实很靠谱的一些想法和基于它的半成品，再回顾这一年的摸索和放弃，挣扎和迷茫，以及什么都不想干的时候学的R，Python，补的统计学知识，思考过的人生，以及在巨量数据处理时踩的坑，好像其实也很充实。有些事情也不能只看结果，面前空空但身后就是一步步走过来的脚印。尽管弯路会浪费时间，尽管摸索会疲惫身心，但也就知道了什么叫坑，什么叫看透表面，什么叫踽踽独行。一切都来得及。过此境，而后又是新天地。感谢陪伴@千秋光· ，以及感谢身边的你们～还有，金朗姆加盐汽水味道不错。:D","https://ww1.sinaimg.cn/square/ca6efc6aly1fm46k5d4yej20o10o2tdr.jpg;https://ww3.sinaimg.cn/square/ca6efc6aly1fm46kr5bdyj22ao328u0y.jpg",,"0","0","1","3396271210","1","Weibo.intl","//weibo.com/3396271210/Fy12Z7HBI?refer_flag=1001030103_","2017-12-04 03:17","0","0"
"18","4181067109573808","我为什么，要在，Windows下，写，Python。但是，尼玛，公司的人，都是，用，Windows。所以，我，为什么，要去，一家在，Windows下，用C++，写爬虫，的公司。 ​",,,"0","0","0","1785139905","1","一加手机","//weibo.com/1785139905/Fy0VoEaAg?refer_flag=1001030103_","2017-12-04 02:59","0","0"
"19","4181063830229144","python -c ""import pip; print(' '.join([x.project_name for x in pip.get_installed_distributions()]))"" | xargs sudo pip install -U 升级所有python包 网页链接 ​",,,"2","0","0","2674868673","1","commandlinefu.cn","//weibo.com/2674868673/Fy0Q70XBS?refer_flag=1001030103_","2017-12-04 02:46","0","0"
"20","4181045441732573","#探出小脑袋# 最后用python帮同学随机生成210个成绩 哈哈！人生苦短，我用python ​","https://wx1.sinaimg.cn/thumbnail/641106a6gy1fm43i7zq9mj20qo0qojwi.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","1678837414","1","iPhone客户端","//weibo.com/1678837414/Fy0ms7gIJ?refer_flag=1001030103_","2017-12-04 01:32","0","0"
"21","4181040534802317","从早上睁眼到现在一直没看过票圈，刚把所有的都点了赞才发现怎么这么多腰疼眼疼头晕，科研好要命还有python的paper和程序没练，从周四到现在每天都高度紧张，感觉时间不够用了！！！睡觉太奢侈了 ​","https://wx3.sinaimg.cn/thumbnail/da36c60bgy1fm42z3w37ij20qo1cw41o.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","3661022731","1","iPhone客户端","//weibo.com/3661022731/Fy0exk9iJ?refer_flag=1001030103_","2017-12-04 01:13","0","0"
"22","4181032883719713","Python有非常神奇的功能，打开之后写十分钟就会对好天气/中餐外卖/其他作业/可爱的小哥/小哥带的零食 统统绝望，满脑子只想死#还特么毛都没写出来日了狗了真是 ​","https://wx4.sinaimg.cn/thumbnail/6a98952bgy1fm423bspctj208g08emxf.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","3","0","1788384555","1","iPhone客户端","//weibo.com/1788384555/Fy02cfBFn?refer_flag=1001030103_","2017-12-04 00:43","0","0"
"23","4181027981158006","python 依赖是否对python 3支持速查表『Python 3 Readiness - Python 3 support table for most popular Python packages』网页链接 ​",,,"0","0","0","2043307097","1","iPhone客户端","//weibo.com/2043307097/FxZUi4Rfw?refer_flag=1001030103_","2017-12-04 00:23","0","0"
"24","4181027070554930","今年10月的时候，GitHub 发布了 2017 年度的观察报告，盘点了最受欢迎的编程语言、开源项目等诸多年度数据。做为一个程序员，当然最关心编程语言。没有想到的是，这次 GitHub 编程兵器谱上排名前三位的居然是 JavaScript，Python 和 Java。GitHub 上的开源项目所使用的编程语言多达 337 种，由于JavaScript 天然的开源特性和前端的火爆程度，排名第一实至名... O网页链接 2重庆·南坪（商圈）","https://wx3.sinaimg.cn/thumbnail/87fc8fd7ly1fm41frvha7j205c0400sv.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","2281476055","1","ZUK手机 Z1","//weibo.com/2281476055/FxZSP2kmu?refer_flag=1001030103_","2017-12-04 00:19","0","0"
"25","4181024387275103","Python学习资料与博客推荐@慕课网 原创_慕课网_手记 网页链接 ​",,,"0","0","0","1783762863","1","慕课网_程序员梦工厂","//weibo.com/1783762863/FxZOuuwAn?refer_flag=1001030103_","2017-12-04 00:09","0","0"
"26","4181024286341547","值得关注的10个Python语言博客@慕课网 原创_慕课网_手记 网页链接 ​","https://wx4.sinaimg.cn/thumbnail/006kx5yFly1fm4149ilf7j3074074q2u.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","5800209905","1","慕课网_程序员梦工厂","//weibo.com/5800209905/FxZOkqBJ1?refer_flag=1001030103_","2017-12-04 00:08","0","0"
"27","4181023837773350","python写起来非常没有安全感 ​",,,"0","0","0","1762108230","1","墨客","//weibo.com/1762108230/FxZNBwCcC?refer_flag=1001030103_","2017-12-04 00:07","0","0"
"28","4181021555187578","下个PYTHON2.7好慢啊 ​",,,"0","0","1","1736445243","1","微博 weibo.com","//weibo.com/1736445243/FxZJVlLwC?refer_flag=1001030103_","2017-12-03 23:58","0","0"
"29","4181019743237939","为python为js 但从来没想到有一天为了java刷夜… ​",,,"0","0","0","2377106074","1","iPhone客户端","//weibo.com/2377106074/FxZH0dAkP?refer_flag=1001030103_","2017-12-03 23:50","0","0"
"30","4181018557279787","算了算还有两天半把python写完然后接着疯（醒醒你要考试了（。 ​",,,"0","0","0","2686289831","1","iPhone客户端","//weibo.com/2686289831/FxZF5uxNV?refer_flag=1001030103_","2017-12-03 23:46","0","0"
"31","4181011866698974","据Oracle评估，世界上大约有900万Java开发者。据不可靠来源，世界上大约有上百万Python开发者。网页链接 网页链接 ​",,,"0","0","0","2462966534","1","微博 weibo.com","//weibo.com/2462966534/FxZuis6HY?refer_flag=1001030103_","2017-12-03 23:19","0","0"
"32","4181010964877011","坐等室友和某男聊python聊到在一起尬聊学术也是服 ​","https://wx4.sinaimg.cn/thumbnail/bce16726gy1fm3zl2vivvj206w070glv.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","3168888614","1","iPhone客户端","//weibo.com/3168888614/FxZsQksJt?refer_flag=1001030103_","2017-12-03 23:15","0","0"
"33","4181008453187917","Python学习资料与博客推荐@慕课网 原创_慕课网_手记 网页链接 ​","https://wx2.sinaimg.cn/thumbnail/a549c823ly1fm3zass6wjj2074074q2u.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","2773076003","1","慕课网_程序员梦工厂","//weibo.com/2773076003/FxZoNdnk1?refer_flag=1001030103_","2017-12-03 23:05","0","0"
"34","4181007541733836","『值得关注的10个Python语言博客@慕课网 原创_慕课网_手记』网页链接 ​",,,"0","0","0","2919919243","1","iPhone客户端","//weibo.com/2919919243/FxZnk7h36?refer_flag=1001030103_","2017-12-03 23:02","0","0"
"35","4181004321345680","丹丹龙在学校的时候演过音乐剧加入Footlights居然是因为Monty Python(找到除了惠特曼以外其他你丹最爱的人(们)了除了 圣诞颂歌 以外最爱的狄更斯作品是 远大前程网页链接#DanStevens##丹史蒂文斯# ​","https://wx2.sinaimg.cn/thumbnail/64cb4becgy1fm3ytpp9gbg207g04l14x.gif;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","4","7","1691044844","1","Weibo.intl","//weibo.com/1691044844/FxZi85E4w?refer_flag=1001030103_","2017-12-03 22:49","0","0"
"36","4181000701135562","#IT技术分享#【值得关注的10个Python语言博客】关于python的博客很少。今天向大家推荐10个值得我们关注的python博客，这些博客定期更新，而且文章都很不错。原文：网页链接基于实战的python学习之路：网页链接体验python爬虫乐趣，学习python高级教程，顺利进阶！ ​","https://wx1.sinaimg.cn/thumbnail/c5131475ly1femn70gpwuj20c846sncs.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"87","28","85","3306361973","1","皮皮时光机","//weibo.com/3306361973/FxZci4Lpw?refer_flag=1001030103_","2017-12-03 22:35","0","0"
"37","4180998327123032","cht考python前让我记得吃饭感动了 ​",,,"0","0","0","3692565964","1","iPhone","//weibo.com/3692565964/FxZ8stT1C?refer_flag=1001030103_","2017-12-03 22:25","0","0"
"38","4180997534868884","#pgone# Python做的黑粉色哒，恩@红花会PG_ONE ​","https://ww1.sinaimg.cn/square/da8d7b6fly1fm3y1exnsej20dw0d274t.jpg;https://ww3.sinaimg.cn/square/da8d7b6fly1fm3y1fc4xsj20dw0dwwf0.jpg",,"0","0","2","3666705263","1","荣耀8 美得与众不同","//weibo.com/3666705263/FxZ7bkqCo?refer_flag=1001030103_","2017-12-03 22:22","0","0"
"39","4180997047707407","拒绝重复造轮子！python实用工具类及函数大推荐！ - 作者:夏洛之枫， |拒绝重复造...（想看更多？下载 @知乎 App：网页链接 ） ​",,,"0","0","1","2606351751","1","iPhone客户端","//weibo.com/2606351751/FxZ6owl31?refer_flag=1001030103_","2017-12-03 22:20","0","0"
"40","4180996356166501","Python 包管理工具解惑：网页链接 ​",,,"0","0","0","2814065352","1","微博 weibo.com","//weibo.com/2814065352/FxZ5hpSbH?refer_flag=1001030103_","2017-12-03 22:17","0","0"
"41","4180991868279435","【Django 2.0 released!】网页链接 Python Web 开发框架 Django 2.0 发布！ ​","https://wx4.sinaimg.cn/thumbnail/663aa05aly1fm3ixd5mqsj20pucmox6s.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"33","2","32","1715118170","1","微博 weibo.com","//weibo.com/1715118170/FxYY2yJRh?refer_flag=1001030103_","2017-12-03 22:00","0","0"
"42","4180988735645625","Python初入坑，感觉很有趣，完成了难度等同于1+1的问题也开心的像个两百斤的孩子上午煮了酱牛肉，味道还行吧，剩下的肉汤晚上煮了菜吃，敲棒。日常安慰自己，没关系，生活还要继续，为什么要为找工作不开心呢，想了想还真是没必要。 ​","https://ww2.sinaimg.cn/square/6736bfc3ly1fm3wy76udkj20qo0zkjv7.jpg;https://ww1.sinaimg.cn/square/6736bfc3ly1fm3wy92p00j20qo0zkgqa.jpg;https://ww4.sinaimg.cn/square/6736bfc3ly1fm3wybq5nvj20zk0qoqbj.jpg;https://ww4.sinaimg.cn/square/6736bfc3ly1fm3wydibr9j20zk0qotgv.jpg",,"0","4","5","1731641283","1","Android","//weibo.com/1731641283/FxYSZnGGt?refer_flag=1001030103_","2017-12-03 21:47","0","0"
"43","4180983903298145","推荐一个高效的knn查询库，支持python、c++和go，传送门：网页链接 ​",,,"27","3","8","2678093863","1","微博 weibo.com","//weibo.com/2678093863/FxYLcdPZT?refer_flag=1001030103_","2017-12-03 21:28","0","0"
"44","4180983341814450","今天终于完成了人生中的第一段python代码！值得纪念！ ​",,,"0","0","0","6360928951","1","HUAWEI P10 Plus","//weibo.com/6360928951/FxYKi7C1k?refer_flag=1001030103_","2017-12-03 21:26","0","0"
"45","4180980057547656","sas get! r yep! python : excuse me? ​",,,"0","0","0","1915867010","1","iPhone客户端","//weibo.com/1915867010/FxYEZvFuo?refer_flag=1001030103_","2017-12-03 21:13","0","0"
"46","4180977020621203","网页链接找出《围城》的比喻句作者：jude@ILoveEcon最近跟小牛队老板一样在看《Building Machine Learning Systems with Python, 2nd Edition》。除却某些代码（特别是第 5 章… ​",,,"0","0","0","5738333721","1","GitHub开发者","//weibo.com/5738333721/FxYA62BBp?refer_flag=1001030103_","2017-12-03 21:01","0","0"
"47","4180976948899611","人生苦短，我学python ​","https://wx1.sinaimg.cn/thumbnail/be24c40dly1fm3voiuh0ej23342bc1l1.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","8","0","3190080525","1","小米MIX 2 全面屏手机","//weibo.com/3190080525/FxYzYBlc7?refer_flag=1001030103_","2017-12-03 21:00","0","0"
"48","4180975678250811","我在 @SegmentFault 发布了文章【TinyPng批量压缩Python脚本】，传送门： 网页链接 ​",,,"0","0","0","6017876651","1","SegmentFault","//weibo.com/6017876651/FxYxVyCpB?refer_flag=1001030103_","2017-12-03 20:55","0","0"
"49","4180972838790351","这点还在喝酒我就想知道我今晚上python还编的完么 ​","https://wx3.sinaimg.cn/thumbnail/005ISMhxly1fm3v7j2irhj31kw1kw7wn.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"2","1","1","5243878255","1","Weibo.intl","//weibo.com/5243878255/FxYtlASLR?refer_flag=1001030103_","2017-12-03 20:44","0","0"
"50","4180971156504639","【The Shoe Surgeon 打造 Virgil Abloh 风格 Air Jordan 1】这双「Shattered Python」配色的 Air Jordan 1，灵感源自两款大热配色，其中鞋身沿用了「Shattered Backboard」的橙白配色，而设计则透露出丝丝「Off-White x Air Jordan 1」的影子，包括于白色鞋底的侧面印上 Abloh 式「Python」字样。 ​","https://wx2.sinaimg.cn/thumbnail/7b38834dgy1fm3v0id208j21e00xc44u.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"2","2","41","2067301197","1","微博 weibo.com","//weibo.com/2067301197/FxYqDri9x?refer_flag=1001030103_","2017-12-03 20:37","0","0"
"51","4180969214375163","【Most popular Python packages now support Python 3】网页链接 大多数流行的Python软件包现在都支持Python 3。 ​","https://wx2.sinaimg.cn/thumbnail/663aa05aly1fm3jvqtqrdj21kw668e81.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"23","10","25","1715118170","1","微博 weibo.com","//weibo.com/1715118170/FxYnvimb9?refer_flag=1001030103_","2017-12-03 20:30","0","0"
"52","4180966589148523","好不容易搭了个python框架还是ctp的，扑街 ​",,,"0","0","0","1634201163","1","iPhone客户端","//weibo.com/1634201163/FxYjgCnWP?refer_flag=1001030103_","2017-12-03 20:19","0","0"
"53","4180965951014642","现在心情差到极点 没法学习 巨迷茫 简历也不想投了 抱着python写了一个多小时代码 还是没力气 看书洗衣服整理屋子写简历投简历一个都干不进去 现在就是down到爆 ​",,,"0","0","0","6180220456","1","Weibo.intl","//weibo.com/6180220456/FxYif4fXc?refer_flag=1001030103_","2017-12-03 20:17","0","0"
"54","4180961920755663","网页链接go语言坑之list删除所有元素作者：LEo@俊采LEogo提供了一个list包，类似python的list，可以存储任意类型的数据，并提供了相应的API，如下：type Element  func (e *Element… ​",,,"0","0","1","5738333721","1","GitHub开发者","//weibo.com/5738333721/FxYbK3aA7?refer_flag=1001030103_","2017-12-03 20:01","0","0"
"55","4180958632478971","python3精简笔记——开篇（分享自 @知乎 专栏） · 作者：慕课网 |python3精... ​",,,"35","17","45","3306361973","1","分享按钮","//weibo.com/3306361973/FxY6raoTp?refer_flag=1001030103_","2017-12-03 19:47","0","0"
"56","4180955268657900","浙江高考真的是走在全国前列 17年高改把编程加入了选考 未来我弟如果十四五岁python和C++比我玩的还好 得多打击 ​","https://ww3.sinaimg.cn/square/006qrRUZly1fm3t3wbhzkj318g0opaeq.jpg;https://ww4.sinaimg.cn/square/006qrRUZly1fm3t3vzhehj30wg0qojv1.jpg;https://ww1.sinaimg.cn/square/006qrRUZly1fm3t3wm2vfj30s20qogpq.jpg;https://ww1.sinaimg.cn/square/006qrRUZly1fm3t3ww04pj30xr0qon2f.jpg;https://ww1.sinaimg.cn/square/006qrRUZly1fm3t3x7eobj30xc0qodkh.jpg",,"2","0","0","5887623849","1","iPhone客户端","//weibo.com/5887623849/FxY10Akjy?refer_flag=1001030103_","2017-12-03 19:34","0","0"
"57","4180953028500717","Python IDLE快捷键一览 - wenglabs - 博客园 网页链接 ​",,,"0","0","0","3189475504","1","分享按钮","//weibo.com/3189475504/FxXXozFql?refer_flag=1001030103_","2017-12-03 19:25","0","0"
"58","4180950709211916","考完n1考Python，Python实在是太友好了 ​",,,"0","0","0","1610986834","1","iPhone客户端","//weibo.com/1610986834/FxXTECEri?refer_flag=1001030103_","2017-12-03 19:16","0","0"
"59","4180949241971070","从java到python到c++，最后他喵的用的是c#。。。。 ​","https://wx1.sinaimg.cn/thumbnail/a8c10312gy1fm3shyld4qj20dc0dct9m.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","2831221522","1","iPhone客户端","//weibo.com/2831221522/FxXRi8gLs?refer_flag=1001030103_","2017-12-03 19:10","0","0"
"60","4180938592650914","Python果然好使，一天时间把之前写好的一个工具用python撸了一遍。还是边写边查的情况下 ​",,,"0","0","1","1742846094","1","iPhone客户端","//weibo.com/1742846094/FxXA7b7CG?refer_flag=1001030103_","2017-12-03 18:28","0","0"
"61","4180936167864648","量化大课堂4：在python策略中使用Ta-lib计算技术指标 - Ricequant出品#哔哩哔哩动画# 网页链接 ​",,,"0","1","0","2735368047","1","哔哩哔哩","//weibo.com/2735368047/FxXwcwZXa?refer_flag=1001030103_","2017-12-03 18:18","0","0"
"62","4180928693653405","被python神奇的引用机制坑了一天，总算把遗传算法debug完了 ​",,,"0","4","0","5778410410","1","Weibo.intl","//weibo.com/5778410410/FxXk9fkpT?refer_flag=1001030103_","2017-12-03 17:49","0","0"
"63","4180928563305912","随性的计院这时候考python ​",,,"0","2","2","5596527844","1","Weibo.intl","//weibo.com/5596527844/FxXjWdS1a?refer_flag=1001030103_","2017-12-03 17:48","0","0"
"64","4180923282712942","Traffic lights, Python, Hero, Rock, Country, Earth, Ruler, The strongest king, World of rock, Great master, Change the world, 2021, USA, All-earth tour, 50 million worldwide investment 红绿灯乐队... ​",,"http://video.weibo.com/show?fid=1034:0a4c9c25505cde11a868d6ed858b7c03","0","0","0","1629871464","1","秒拍网页版","//weibo.com/1629871464/FxXbqbnL8?refer_flag=1001030103_","2017-12-03 17:27","0","0"
"65","4180922045846386","『Python基础快速入门实战教程 - 阿里云大学 - 官方网站，云生态下的创新人才工场』网页链接 ​",,,"0","0","0","1422759035","1","iPhone客户端","//weibo.com/1422759035/FxX9qowUy?refer_flag=1001030103_","2017-12-03 17:22","0","0"
"66","4180918371857750","哈哈哈哈，我家老刘说，以后要是我生的闺女3岁不会写python，那就不是他闺女 |新加坡 ​",,,"0","2","3","1899724422","1","iPhone客户端","//weibo.com/1899724422/FxX3v7NhI?refer_flag=1001030103_","2017-12-03 17:08","0","0"
"67","4180916664388750","『Python基础快速入门实战教程 - 阿里云大学 - 官方网站，云生态下的创新人才工场』网页链接 ​",,,"1","0","0","1879027230","1","坚果 Pro","//weibo.com/1879027230/FxX0KipIi?refer_flag=1001030103_","2017-12-03 17:01","0","0"
"68","4180914353427464","本周 Python 作业：MEMORY  ​","https://wx4.sinaimg.cn/thumbnail/005uPLJ1gy1fm3ofqqi5jj30ul0p144l.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","5036292427","1","微博 weibo.com","//weibo.com/5036292427/FxWX1enDG?refer_flag=1001030103_","2017-12-03 16:52","0","0"
"69","4180911635294706","Python, Python从入门到精通，各种学习资料。一起学习，共同进步！网页链接 ​","https://wx3.sinaimg.cn/thumbnail/68edba29ly1fm3o6gahgjj206y06ydfx.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","1760410153","1","iPhone客户端","//weibo.com/1760410153/FxWSDmdou?refer_flag=1001030103_","2017-12-03 16:41","0","0"
"70","4180911630670895","发表了博文《Python解方程的三种方法》Numpy求解线性方程组例如我们要解一个这样的二元一次方程组：x+2y=34x＋5y=6当然我们可以手动写出解析解，然后写一个函数来求解，这实际上只是用Pyt|Python解方... ​",,,"0","0","0","1098546544","1","新浪博客","//weibo.com/1098546544/FxWSD2OwT?refer_flag=1001030103_","2017-12-03 16:41","0","0"
"71","4180911354986742","还有一种贱办法。python的环境大家装的都不太一样一个package在不同环境下也许work也许不work 所以我只要最后用r把地图plot出来附上python code就好。因为我的电脑。它他妈的run不出来。。 ​",,,"0","5","2","1783953132","1",,"//weibo.com/1783953132/FxWSbkVhk?refer_flag=1001030103_","2017-12-03 16:40","0","0"
"72","4180907877287213","我正在看【人大附中高中生学Python获数据挖掘竞赛一等奖，将去旷视科技实习】，分享给你，一起看吧！ 人大附中高中生学Python获数据挖掘竞赛一等奖，将去旷视科技实习 |人大附中高... ​","https://wx4.sinaimg.cn/thumbnail/62864f54ly1fm3nqxdi6dj20qo19madd.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","1652969300","1","UC浏览器Android","//weibo.com/1652969300/FxWMzuzJH?refer_flag=1001030103_","2017-12-03 16:26","0","0"
"73","4180903561490011","python 真好用 ​",,,"0","0","2","2478071293","1","iPhone","//weibo.com/2478071293/FxWFC6fCr?refer_flag=1001030103_","2017-12-03 16:09","0","0"
"74","4180903130000698","发表了博文《python中字符串list转化为数值型》python中字符串list转化为数值型之前在网上找相关的资料，给出的方法都不合适，经过很长时间的试错才知道源于python2.X和python3|python中字... ​",,,"0","0","0","1098546544","1","新浪博客","//weibo.com/1098546544/FxWEV00bg?refer_flag=1001030103_","2017-12-03 16:07","0","0"
"75","4180897743406321","#coding# Da53 ✅ ​​​Python cryptography nailed it.  |美国·Mount... ​",,,"0","0","0","2178367937","1","iPhone客户端","//weibo.com/2178367937/FxWweei8F?refer_flag=1001030103_","2017-12-03 15:46","0","0"
"76","4180897304013742","『Python基础快速入门实战教程 - 阿里云大学 - 官方网站，云生态下的创新人才工场』网页链接 ​",,,"0","0","0","1828726923","1","坚果 Pro","//weibo.com/1828726923/FxWvwgQ9M?refer_flag=1001030103_","2017-12-03 15:44","0","0"
"77","4180890386888295","写了个Python脚本，让我的服务器每半个小时给我发一封邮件汇报服务器运行状态 ​","https://wx4.sinaimg.cn/thumbnail/006CBL8rly1fm3lo9m5k8j30b20gpt9g.jpg;https://img.t.sinajs.cn/t4/style/images/common/loading.gif",,"0","0","0","6067297087","1","OPPO智能手机","//weibo.com/6067297087/FxWkmsTXx?refer_flag=1001030103_","2017-12-03 15:16","0","0"
